name,country,gross,runtime,rating,released,year,month,y2,T_year,adj_gross,school
Stay Alive,USA,23086480,85,PG-13,3/24/2006,2006,3,2006,TRUE,27484706.38,Session
Open Season,USA,85105259,86,PG,9/29/2006,2006,9,2006,TRUE,101318739.6,Session
Black Christmas,USA,16235293,84,R,12/25/2006,2006,12,2006,TRUE,19328293.49,Break
16 Blocks,USA,36883539,102,PG-13,3/3/2006,2006,3,2006,TRUE,43910255.68,Session
Glory Road,USA,42643187,118,PG,1/13/2006,2006,1,2006,TRUE,50767179.48,Session
Firewall,USA,48751189,105,PG-13,2/10/2006,2006,2,2006,TRUE,58038822.51,Session
"You, Me and Dupree",USA,75628110,110,PG-13,7/14/2006,2006,7,2006,TRUE,90036090.26,Break
The Grudge 2,USA,39143839,102,PG-13,10/13/2006,2006,10,2006,TRUE,46601167.49,Session
The Sentinel,USA,36280697,108,PG-13,4/21/2006,2006,4,2006,TRUE,43192565.7,Session
Facing the Giants,USA,10178331,111,PG,9/29/2006,2006,9,2006,TRUE,12117414.13,Session
Running with Scissors,USA,6754898,122,R,10/27/2006,2006,10,2006,TRUE,8041779.783,Session
Curious George,USA,58640119,87,G,2/10/2006,2006,2,2006,TRUE,69811701.59,Session
Take the Lead,USA,34742066,118,PG-13,4/7/2006,2006,4,2006,TRUE,41360808.7,Session
Big Momma's House 2,USA,70165972,99,PG-13,1/27/2006,2006,1,2006,TRUE,83533355.37,Session
The Santa Clause 3: The Escape Clause,USA,84500122,97,G,11/3/2006,2006,11,2006,TRUE,100598317.4,Session
Bobby,USA,11242801,117,R,11/23/2006,2006,11,2006,TRUE,13384677.28,Session
Madea's Family Reunion,USA,63257940,107,PG-13,2/24/2006,2006,2,2006,TRUE,75309267.88,Session
See No Evil,USA,15032800,84,R,5/19/2006,2006,5,2006,TRUE,17896712.45,Break
Van Wilder 2: The Rise of Taj,USA,4261350,97,R,12/1/2006,2006,12,2006,TRUE,5073183.678,Break
School for Scoundrels,USA,17803796,100,PG-13,9/29/2006,2006,9,2006,TRUE,21195613.43,Session
Employee of the Month,USA,28435406,103,PG-13,10/6/2006,2006,10,2006,TRUE,33852661.15,Session
Something New,USA,11425894,99,PG-13,2/3/2006,2006,2,2006,TRUE,13602651.49,Session
Friends with Money,USA,13367101,88,R,4/21/2006,2006,4,2006,TRUE,15913679.61,Session
The Last Kiss,USA,11596143,115,R,9/15/2006,2006,9,2006,TRUE,13805334.79,Session
The Ant Bully,USA,28142535,88,PG,7/28/2006,2006,7,2006,TRUE,33503995.03,Break
One Night with the King,USA,13395961,123,PG,10/13/2006,2006,10,2006,TRUE,15948037.76,Session
Akeelah and the Bee,USA,18811135,100,PG,4/28/2006,2006,4,2006,TRUE,22394861.5,Session
American Dreamz,USA,7191830,107,PG-13,4/21/2006,2006,4,2006,TRUE,8561952.097,Session
Last Holiday,USA,38360195,112,PG-13,1/13/2006,2006,1,2006,TRUE,45668230.76,Session
Behind the Mask: The Rise of Leslie Vernon,USA,69136,100,R,10/13/2006,2006,10,2006,TRUE,82307.16246,Session
A Guide to Recognizing Your Saints,USA,516139,100,R,10/13/2006,2006,10,2006,TRUE,614469.112,Session
Infamous,USA,1150403,110,R,10/13/2006,2006,10,2006,TRUE,1369567.326,Session
Annapolis,USA,17127992,108,PG-13,1/27/2006,2006,1,2006,TRUE,20391061.39,Session
Man of the Year,USA,37442180,115,PG-13,10/13/2006,2006,10,2006,TRUE,44575323.89,Session
Let's Go to Prison,USA,4613815,84,R,11/17/2006,2006,11,2006,TRUE,5492797.107,Session
Flicka,USA,20998709,95,PG,10/20/2006,2006,10,2006,TRUE,24999192.22,Session
Unaccompanied Minors,USA,16647384,90,PG,12/8/2006,2006,12,2006,TRUE,19818892.32,Break
Deck the Halls,USA,35092918,93,PG,11/22/2006,2006,11,2006,TRUE,41778501.84,Session
Transformers,USA,319071806,144,PG-13,7/3/2007,2007,7,2007,TRUE,369338903.6,Break
No Country for Old Men,USA,74283625,122,R,11/21/2007,2007,11,2007,TRUE,85986389.57,Session
Zodiac,USA,33080084,157,R,3/2/2007,2007,3,2007,TRUE,38291574.89,Session
Shooter,USA,47003582,124,R,3/23/2007,2007,3,2007,TRUE,54408603.68,Session
Into the Wild,USA,18352454,148,R,10/19/2007,2007,10,2007,TRUE,21243729.81,Session
The Mist,USA,25593755,126,R,11/21/2007,2007,11,2007,TRUE,29625837.29,Session
Gone Baby Gone,USA,20300218,114,R,10/19/2007,2007,10,2007,TRUE,23498347.76,Session
Pirates of the Caribbean: At World's End,USA,309420425,169,PG-13,5/25/2007,2007,5,2007,TRUE,358167028.1,Break
Superbad,USA,121463226,113,R,8/17/2007,2007,8,2007,TRUE,140598742.6,Break
I Am Legend,USA,256386216,101,PG-13,12/14/2007,2007,12,2007,TRUE,296777722.5,Break
August Rush,USA,31655091,114,PG,11/21/2007,2007,11,2007,TRUE,36642086.15,Session
Fracture,USA,39015018,113,R,4/20/2007,2007,4,2007,TRUE,45161508.16,Session
Spider-Man 3,USA,336530303,139,PG-13,5/4/2007,2007,5,2007,TRUE,389547840.9,Break
Halloween,USA,58272029,109,R,8/31/2007,2007,8,2007,TRUE,67452300.37,Break
Hairspray,USA,118871849,117,PG,7/20/2007,2007,7,2007,TRUE,137599115.8,Break
Ratatouille,USA,206445654,111,G,6/29/2007,2007,6,2007,TRUE,238969442.2,Break
The Assassination of Jesse James by the Coward Robert Ford,USA,3904982,160,R,10/19/2007,2007,10,2007,TRUE,4520179.293,Session
Juno,USA,143495265,96,PG-13,12/25/2007,2007,12,2007,TRUE,166101745.3,Break
Enchanted,USA,127807262,107,PG,11/21/2007,2007,11,2007,TRUE,147942228.4,Session
American Gangster,USA,130164645,157,R,11/2/2007,2007,11,2007,TRUE,150670997.4,Session
Sweeney Todd: The Demon Barber of Fleet Street,USA,52898073,116,R,12/21/2007,2007,12,2007,TRUE,61231722.5,Break
The Bourne Ultimatum,USA,227471070,115,PG-13,8/3/2007,2007,8,2007,TRUE,263307236.8,Break
Beowulf,USA,82161969,115,PG-13,11/16/2007,2007,11,2007,TRUE,95105900.85,Session
P.S. I Love You,USA,53695808,126,PG-13,12/21/2007,2007,12,2007,TRUE,62155133.98,Break
1408,USA,71985628,104,PG-13,6/22/2007,2007,6,2007,TRUE,83326362.34,Break
Knocked Up,USA,148734225,129,R,6/1/2007,2007,6,2007,TRUE,172166059.6,Break
Live Free or Die Hard,USA,134529403,128,PG-13,6/27/2007,2007,6,2007,TRUE,155723386.6,Break
Across the Universe,USA,24343673,133,PG-13,10/12/2007,2007,10,2007,TRUE,28178815.32,Session
Grindhouse,USA,25031037,191,R,4/6/2007,2007,4,2007,TRUE,28974467.77,Session
Bridge to Terabithia,USA,82272442,96,PG,2/16/2007,2007,2,2007,TRUE,95233777.95,Session
Ghost Rider,USA,115802596,114,PG-13,2/16/2007,2007,2,2007,TRUE,134046327.6,Session
The Darjeeling Limited,USA,11902715,91,R,10/26/2007,2007,10,2007,TRUE,13777888.31,Session
Hostel: Part II,USA,17609452,94,R,6/8/2007,2007,6,2007,TRUE,20383674.06,Break
Disturbia,USA,80209692,105,PG-13,4/13/2007,2007,4,2007,TRUE,92846058.92,Session
The Number 23,USA,35193167,101,R,2/23/2007,2007,2,2007,TRUE,40737556.46,Session
Margot at the Wedding,USA,1959420,93,R,12/14/2007,2007,12,2007,TRUE,2268110.252,Break
Rush Hour 3,USA,140125968,91,PG-13,8/10/2007,2007,8,2007,TRUE,162201643.7,Break
3:10 to Yuma,USA,53606916,122,R,9/7/2007,2007,9,2007,TRUE,62052237.79,Session
Shrek the Third,USA,320706665,93,PG,5/18/2007,2007,5,2007,TRUE,371231320.9,Break
Evan Almighty,USA,100462298,96,PG,6/22/2007,2007,6,2007,TRUE,116289293.8,Break
Lars and the Real Girl,USA,5972884,106,PG-13,11/2/2007,2007,11,2007,TRUE,6913861.978,Session
Aliens vs. Predator: Requiem,USA,41797066,94,R,12/25/2007,2007,12,2007,TRUE,48381844.58,Break
Dead Silence,USA,16809076,89,R,3/16/2007,2007,3,2007,TRUE,19457205.5,Session
30 Days of Night,USA,39568996,113,R,10/19/2007,2007,10,2007,TRUE,45802760.77,Session
Saw IV,USA,63300095,93,R,10/26/2007,2007,10,2007,TRUE,73272496.17,Session
Ocean's Thirteen,USA,117154724,122,PG-13,6/8/2007,2007,6,2007,TRUE,135611472.1,Break
Bee Movie,USA,126631277,91,PG,11/2/2007,2007,11,2007,TRUE,146580976.8,Session
The Heartbreak Kid,USA,36787257,116,R,10/5/2007,2007,10,2007,TRUE,42582782.03,Session
Mr. Brooks,USA,28476219,120,R,6/1/2007,2007,6,2007,TRUE,32962409.42,Break
The Simpsons Movie,USA,183135014,87,PG-13,7/27/2007,2007,7,2007,TRUE,211986405.6,Break
Charlie Wilson's War,USA,66661095,102,R,12/21/2007,2007,12,2007,TRUE,77162993.64,Break
The Game Plan,USA,90648202,110,PG,9/28/2007,2007,9,2007,TRUE,104929069,Session
I Now Pronounce You Chuck & Larry,USA,120059556,115,PG-13,7/20/2007,2007,7,2007,TRUE,138973936.1,Break
Fantastic 4: Rise of the Silver Surfer,USA,131921738,92,PG,6/15/2007,2007,6,2007,TRUE,152704905.8,Break
Next,USA,18211013,96,PG-13,4/27/2007,2007,4,2007,TRUE,21080005.97,Session
Dan in Real Life,USA,47642963,98,PG-13,10/26/2007,2007,10,2007,TRUE,55148713.82,Session
Death at a Funeral,USA,8579684,87,R,9/7/2007,2007,9,2007,TRUE,9931341.541,Session
Shoot 'Em Up,USA,12807139,86,R,9/7/2007,2007,9,2007,TRUE,14824796.76,Session
National Treasure: Book of Secrets,USA,219964115,124,PG,12/21/2007,2007,12,2007,TRUE,254617623.8,Break
Hot Rod,USA,13920741,100,PG-13,8/3/2007,2007,8,2007,TRUE,16113837.45,Break
Good Luck Chuck,USA,34925283,101,R,9/21/2007,2007,9,2007,TRUE,40427469.58,Session
Michael Clayton,USA,49033882,119,R,10/12/2007,2007,10,2007,TRUE,56758760.49,Session
Blades of Glory,USA,118594548,100,PG-13,3/30/2007,2007,3,2007,TRUE,137278128.3,Session
Norbit,USA,95673607,100,PG-13,2/9/2007,2007,2,2007,TRUE,110746184.5,Session
Meet the Robinsons,USA,97822171,95,G,3/30/2007,2007,3,2007,TRUE,113233236.9,Session
Death Sentence,USA,9525276,105,R,8/31/2007,2007,8,2007,TRUE,11025903.66,Break
Wild Hogs,USA,168273550,100,PG-13,3/2/2007,2007,3,2007,TRUE,194783642.1,Session
Alvin and the Chipmunks,USA,217326974,92,PG,12/14/2007,2007,12,2007,TRUE,251565023.2,Break
Bratz,USA,10005534,100,PG,8/3/2007,2007,8,2007,TRUE,11581822.3,Break
Epic Movie,USA,39739367,86,PG-13,1/26/2007,2007,1,2007,TRUE,45999972.29,Session
The Hills Have Eyes II,USA,20804166,89,R,3/23/2007,2007,3,2007,TRUE,24081688.56,Session
The Invasion,USA,15071514,99,PG-13,8/17/2007,2007,8,2007,TRUE,17445905.13,Break
Before the Devil Knows You're Dead,USA,7083025,117,R,10/26/2007,2007,10,2007,TRUE,8198896.418,Session
Music and Lyrics,USA,50572589,95,PG-13,2/14/2007,2007,2,2007,TRUE,58539877.92,Session
Awake,USA,14377198,84,R,11/30/2007,2007,11,2007,TRUE,16642205.44,Session
Walk Hard: The Dewey Cox Story,USA,18317151,96,R,12/21/2007,2007,12,2007,TRUE,21202865.12,Break
The Kingdom,USA,47536778,110,R,9/28/2007,2007,9,2007,TRUE,55025800.26,Session
Reign Over Me,USA,19661987,124,R,3/23/2007,2007,3,2007,TRUE,22759568.8,Session
The Hitcher,USA,16472961,84,R,1/19/2007,2007,1,2007,TRUE,19068138.39,Session
Lions for Lambs,USA,14998070,92,R,11/9/2007,2007,11,2007,TRUE,17360890.64,Session
Vacancy,USA,19363565,85,R,4/20/2007,2007,4,2007,TRUE,22414132.91,Session
Waitress,USA,19067631,108,PG-13,5/25/2007,2007,5,2007,TRUE,22071576.98,Break
Rendition,USA,9736045,122,R,10/19/2007,2007,10,2007,TRUE,11269877.56,Session
Perfect Stranger,USA,23984949,109,R,4/13/2007,2007,4,2007,TRUE,27763577.35,Session
We Own the Night,USA,28563179,117,R,10/12/2007,2007,10,2007,TRUE,33063069.24,Session
Because I Said So,USA,42674040,100,PG-13,2/2/2007,2007,2,2007,TRUE,49396978.51,Session
Balls of Fury,USA,32844290,90,PG-13,8/29/2007,2007,8,2007,TRUE,38018633.51,Break
Premonition,USA,47852604,96,PG-13,3/16/2007,2007,3,2007,TRUE,55391382.01,Session
Youth Without Youth,USA,244397,124,R,10/26/2007,2007,10,2007,TRUE,282899.7057,Session
Surf's Up,USA,58867694,85,PG,6/8/2007,2007,6,2007,TRUE,68141807.42,Break
War,USA,22466994,103,R,8/24/2007,2007,8,2007,TRUE,26006481.22,Break
The Brave One,USA,36793804,122,R,9/14/2007,2007,9,2007,TRUE,42590360.45,Session
The Nanny Diaries,USA,25925170,106,PG-13,8/24/2007,2007,8,2007,TRUE,30009463.96,Break
The Invisible,USA,20568319,102,PG-13,4/27/2007,2007,4,2007,TRUE,23808685.83,Session
Breach,USA,33231264,110,PG-13,2/16/2007,2007,2,2007,TRUE,38466572.03,Session
I Know Who Killed Me,USA,7498716,100,R,7/27/2007,2007,7,2007,TRUE,8680076.063,Break
Pathfinder,USA,10232081,99,R,4/13/2007,2007,4,2007,TRUE,11844059.88,Session
Mr. Woodcock,USA,25628629,100,PG-13,9/14/2007,2007,9,2007,TRUE,29666205.4,Session
Martian Child,USA,7486906,106,PG,11/2/2007,2007,11,2007,TRUE,8666405.496,Session
No Reservations,USA,43107979,104,PG,7/27/2007,2007,7,2007,TRUE,49899280.97,Break
The Condemned,USA,3718,100,R,4/27/2007,2007,4,2007,TRUE,4303.73984,Session
Sydney White,USA,11892415,108,PG-13,9/21/2007,2007,9,2007,TRUE,13765965.64,Session
Nancy Drew,USA,25612520,99,PG,6/15/2007,2007,6,2007,TRUE,29647558.56,Break
Love in the Time of Cholera,USA,4607608,139,R,11/16/2007,2007,11,2007,TRUE,5333498.149,Session
The Reaping,USA,25117498,99,R,4/5/2007,2007,4,2007,TRUE,29074549.98,Session
In the Valley of Elah,USA,6777741,121,R,9/28/2007,2007,9,2007,TRUE,7845517.474,Session
In the Land of Women,USA,11043445,97,PG-13,4/20/2007,2007,4,2007,TRUE,12783247.5,Session
The Great Debaters,USA,30226144,126,PG-13,12/25/2007,2007,12,2007,TRUE,34988020.48,Break
Captivity,USA,2626800,96,R,7/13/2007,2007,7,2007,TRUE,3040630.396,Break
P2,USA,3992339,98,R,11/9/2007,2007,11,2007,TRUE,4621298.658,Session
Mr. Magorium's Wonder Emporium,USA,32061555,93,G,11/16/2007,2007,11,2007,TRUE,37112585.15,Session
The Jane Austen Book Club,USA,3573870,106,PG-13,10/5/2007,2007,10,2007,TRUE,4136903.363,Session
Wind Chill,USA,20146,91,R,8/3/2007,2007,8,2007,TRUE,23319.834,Break
The Messengers,USA,35374833,90,PG-13,2/2/2007,2007,2,2007,TRUE,40947842.42,Session
License to Wed,USA,43799818,91,PG-13,7/3/2007,2007,7,2007,TRUE,50700113.43,Break
The Lookout,USA,4600585,99,R,3/30/2007,2007,3,2007,TRUE,5325368.734,Session
Underdog,USA,43751706,100,PG,8/3/2007,2007,8,2007,TRUE,50644421.79,Break
Stomp the Yard,USA,61356221,100,PG-13,1/12/2007,2007,1,2007,TRUE,71022381.06,Session
Postal,USA,18005198,100,R,10/18/2007,2007,10,2007,TRUE,20841766.53,Session
Georgia Rule,USA,18882880,100,R,5/11/2007,2007,5,2007,TRUE,21857720,Break
Fred Claus,USA,72006777,116,PG,11/9/2007,2007,11,2007,TRUE,83350843.18,Session
Daddy's Little Girls,USA,31339647,100,PG-13,2/14/2007,2007,2,2007,TRUE,36276946.58,Session
The Nines,USA,62745,100,R,11/30/2007,2007,11,2007,TRUE,72629.95059,Session
The Last Mimzy,USA,21471047,96,PG,3/23/2007,2007,3,2007,TRUE,24853631.09,Session
Feast of Love,USA,3504875,97,R,9/28/2007,2007,9,2007,TRUE,4057038.777,Session
Primeval,USA,10597734,93,R,1/12/2007,2007,1,2007,TRUE,12267318.46,Session
Things We Lost in the Fire,USA,3287315,118,R,10/19/2007,2007,10,2007,TRUE,3805204.017,Session
The Hunting Party,USA,969869,101,R,9/21/2007,2007,9,2007,TRUE,1122663.759,Session
A Mighty Heart,USA,9176787,108,R,6/22/2007,2007,6,2007,TRUE,10622513.13,Break
The Comebacks,USA,13349251,107,PG-13,10/19/2007,2007,10,2007,TRUE,15452313.98,Session
Talk to Me,USA,4472823,118,R,8/3/2007,2007,8,2007,TRUE,5177478.898,Break
Hounddog,USA,128092,100,R,1/22/2007,2007,1,2007,TRUE,148271.8245,Session
Why Did I Get Married?,USA,55184721,100,PG-13,10/12/2007,2007,10,2007,TRUE,63878612.79,Session
This Christmas,USA,49121934,100,PG-13,11/21/2007,2007,11,2007,TRUE,56860684.35,Session
Blood and Chocolate,USA,3525161,100,PG-13,1/26/2007,2007,1,2007,TRUE,4080520.667,Session
Descent,USA,13361,104,R,4/26/2007,2007,4,2007,TRUE,15465.91393,Session
Evening,USA,12406646,117,PG-13,6/29/2007,2007,6,2007,TRUE,14361209.43,Break
Rocket Science,USA,712391,101,R,9/28/2007,2007,9,2007,TRUE,824622.2509,Session
I Think I Love My Wife,USA,12550605,94,R,3/16/2007,2007,3,2007,TRUE,14527847.97,Session
Redline,USA,6877133,100,PG-13,4/13/2007,2007,4,2007,TRUE,7960567.854,Session
The Seeker: The Dark Is Rising,USA,8791738,99,PG,10/5/2007,2007,10,2007,TRUE,10176802.88,Session
Reno 911!: Miami,USA,20342161,100,R,2/23/2007,2007,2,2007,TRUE,23546898.53,Session
Lucky You,USA,5755286,124,PG-13,5/4/2007,2007,5,2007,TRUE,6661983.231,Break
The Dark Knight,USA,534858444,152,PG-13,7/18/2008,2008,7,2008,TRUE,596228434.2,Break
Twilight,USA,191465414,122,PG-13,11/21/2008,2008,11,2008,TRUE,213434274.6,Session
Hellboy II: The Golden Army,USA,75754670,120,PG-13,7/11/2008,2008,7,2008,TRUE,84446807.91,Break
The House Bunny,USA,48237389,97,PG-13,8/22/2008,2008,8,2008,TRUE,53772176.99,Break
Mamma Mia!,USA,144130063,108,PG-13,7/18/2008,2008,7,2008,TRUE,160667636,Break
The Strangers,USA,52597610,86,R,5/30/2008,2008,5,2008,TRUE,58632692.45,Break
Tropic Thunder,USA,110515313,107,R,8/13/2008,2008,8,2008,TRUE,123195908.7,Break
Iron Man,USA,318412101,126,PG-13,5/2/2008,2008,5,2008,TRUE,354946903.3,Break
The Curious Case of Benjamin Button,USA,127509326,166,PG-13,12/25/2008,2008,12,2008,TRUE,142139825.3,Break
Wanted,USA,134508551,110,R,6/27/2008,2008,6,2008,TRUE,149942145.7,Break
WALL·E,USA,223808164,98,G,6/27/2008,2008,6,2008,TRUE,249488051.8,Break
The Incredible Hulk,USA,134518390,112,PG-13,6/13/2008,2008,6,2008,TRUE,149953113.7,Break
Sex and the City,USA,152647258,145,R,5/30/2008,2008,5,2008,TRUE,170162099.2,Break
Step Brothers,USA,100468793,98,R,7/25/2008,2008,7,2008,TRUE,111996644.7,Break
21,USA,81159365,123,PG-13,3/28/2008,2008,3,2008,TRUE,90471640.97,Session
Forgetting Sarah Marshall,USA,63172463,111,R,4/18/2008,2008,4,2008,TRUE,70420910.66,Session
Cloverfield,USA,80048433,85,PG-13,1/18/2008,2008,1,2008,TRUE,89233239.94,Session
Pineapple Express,USA,87341380,111,R,8/6/2008,2008,8,2008,TRUE,97362984.21,Break
27 Dresses,USA,76808654,111,PG-13,1/18/2008,2008,1,2008,TRUE,85621726.69,Session
Indiana Jones and the Kingdom of the Crystal Skull,USA,317101119,122,PG-13,5/22/2008,2008,5,2008,TRUE,353485498.4,Break
Punisher: War Zone,USA,7948159,103,R,12/5/2008,2008,12,2008,TRUE,8860135.702,Break
The Mummy: Tomb of the Dragon Emperor,USA,102491776,112,PG-13,8/1/2008,2008,8,2008,TRUE,114251746.1,Break
Hancock,USA,227946274,92,PG-13,7/2/2008,2008,7,2008,TRUE,254100971.1,Break
Body of Lies,USA,39394666,128,R,10/10/2008,2008,10,2008,TRUE,43914834.45,Session
Kung Fu Panda,USA,215434591,92,PG,6/6/2008,2008,6,2008,TRUE,240153689.8,Break
The Spiderwick Chronicles,USA,71195053,96,PG,2/14/2008,2008,2,2008,TRUE,79364017.62,Session
Zack and Miri Make a Porno,USA,31457946,101,R,10/31/2008,2008,10,2008,TRUE,35067450.27,Session
The Happening,USA,64506874,91,R,6/13/2008,2008,6,2008,TRUE,71908432.8,Break
Valkyrie,USA,83077833,121,PG-13,12/25/2008,2008,12,2008,TRUE,92610235.18,Break
The Chronicles of Narnia: Prince Caspian,USA,141621490,150,PG,5/16/2008,2008,5,2008,TRUE,157871227.8,Break
Fool's Gold,USA,70231041,112,PG-13,2/8/2008,2008,2,2008,TRUE,78289394.28,Session
Get Smart,USA,130319208,110,PG-13,6/20/2008,2008,6,2008,TRUE,145272114.9,Break
Seven Pounds,USA,69951824,123,PG-13,12/19/2008,2008,12,2008,TRUE,77978139.75,Break
Jumper,USA,80172128,88,PG-13,2/14/2008,2008,2,2008,TRUE,89371127.78,Session
Never Back Down,USA,24850922,110,PG-13,3/14/2008,2008,3,2008,TRUE,27702332.23,Session
Burn After Reading,USA,60355347,96,R,9/12/2008,2008,9,2008,TRUE,67280557.02,Session
You Don't Mess with the Zohan,USA,100018837,113,PG-13,6/6/2008,2008,6,2008,TRUE,111495060.5,Break
Changeling,USA,35739802,141,R,10/31/2008,2008,10,2008,TRUE,39840609.09,Session
Journey to the Center of the Earth,USA,101704370,93,PG,7/11/2008,2008,7,2008,TRUE,113373992.6,Break
Sex Drive,USA,8402485,109,R,10/17/2008,2008,10,2008,TRUE,9366591.35,Session
Made of Honor,USA,46012734,101,PG-13,5/2/2008,2008,5,2008,TRUE,51292263.69,Break
Death Race,USA,36316032,105,R,8/22/2008,2008,8,2008,TRUE,40482956.08,Break
Yes Man,USA,97690976,104,PG-13,12/19/2008,2008,12,2008,TRUE,108900099.3,Break
Wild Child,USA,19780,98,PG-13,11/28/2008,2008,11,2008,TRUE,22049.56949,Session
Bolt,USA,114053579,96,PG,11/21/2008,2008,11,2008,TRUE,127140157.5,Session
Saw V,USA,56746769,92,R,10/24/2008,2008,10,2008,TRUE,63257928.54,Session
The Rocker,USA,6409528,102,PG-13,8/20/2008,2008,8,2008,TRUE,7144961.225,Break
What Happens in Vegas,USA,80277646,99,PG-13,5/9/2008,2008,5,2008,TRUE,89488752.98,Break
W.,USA,25534493,129,PG-13,10/17/2008,2008,10,2008,TRUE,28464336.59,Session
"10,000 BC",USA,94784201,109,PG-13,3/7/2008,2008,3,2008,TRUE,105659799.1,Session
Marley & Me,USA,143153751,100,PG,12/25/2008,2008,12,2008,TRUE,159579301.3,Break
Speed Racer,USA,43945766,135,PG,5/9/2008,2008,5,2008,TRUE,48988130.5,Break
The Spirit,USA,19781879,103,PG-13,12/25/2008,2008,12,2008,TRUE,22051664.09,Break
The Women,USA,26902075,114,PG-13,9/12/2008,2008,9,2008,TRUE,29988835.8,Session
Eagle Eye,USA,101111837,118,PG-13,9/26/2008,2008,9,2008,TRUE,112713472,Session
Harold & Kumar Escape from Guantanamo Bay,USA,38087366,107,R,4/25/2008,2008,4,2008,TRUE,42457534.04,Session
"Synecdoche, New York",USA,3081925,124,R,11/21/2008,2008,11,2008,TRUE,3435546.989,Session
Doubt,USA,33422556,104,PG-13,12/25/2008,2008,12,2008,TRUE,37257480.84,Break
Mirrors,USA,30691439,110,R,8/15/2008,2008,8,2008,TRUE,34212993.78,Break
The Day the Earth Stood Still,USA,79366978,104,PG-13,12/12/2008,2008,12,2008,TRUE,88473594.37,Break
Horton Hears a Who!,USA,154529439,86,G,3/14/2008,2008,3,2008,TRUE,172260242.8,Session
Step Up 2: The Streets,USA,58017783,98,PG-13,2/14/2008,2008,2,2008,TRUE,64674779.47,Session
Disaster Movie,USA,14190901,87,PG-13,8/29/2008,2008,8,2008,TRUE,15819173.8,Break
High School Musical 3: Senior Year,USA,90559416,112,G,10/24/2008,2008,10,2008,TRUE,100950259.7,Session
Nim's Island,USA,48006503,96,PG,4/4/2008,2008,4,2008,TRUE,53514798.98,Session
Madagascar: Escape 2 Africa,USA,180010950,89,PG,11/7/2008,2008,11,2008,TRUE,200665518.3,Session
The Forbidden Kingdom,USA,52075270,104,PG-13,4/18/2008,2008,4,2008,TRUE,58050418.84,Session
The Ruins,USA,17432844,90,R,4/4/2008,2008,4,2008,TRUE,19433099.35,Session
Street Kings,USA,26415649,109,R,4/11/2008,2008,4,2008,TRUE,29446596.98,Session
Semi-Pro,USA,33472850,91,R,2/29/2008,2008,2,2008,TRUE,37313545.61,Session
Meet the Spartans,USA,38233676,86,PG-13,1/25/2008,2008,1,2008,TRUE,42620631.74,Session
Vantage Point,USA,72266306,90,PG-13,2/22/2008,2008,2,2008,TRUE,80558186.85,Session
Felon,USA,36756,104,R,7/17/2008,2008,7,2008,TRUE,40973.40628,Break
Nick and Norah's Infinite Playlist,USA,31487293,90,PG-13,10/3/2008,2008,10,2008,TRUE,35100164.56,Session
City of Ember,USA,7873007,90,PG,10/10/2008,2008,10,2008,TRUE,8776360.715,Session
Bedtime Stories,USA,110101975,99,PG,12/25/2008,2008,12,2008,TRUE,122735144,Break
Quarantine,USA,31691811,89,R,10/10/2008,2008,10,2008,TRUE,35328149.09,Session
Pride and Glory,USA,15709385,130,R,10/24/2008,2008,10,2008,TRUE,17511889.6,Session
Passengers,USA,270659,93,PG-13,10/24/2008,2008,10,2008,TRUE,301714.5818,Session
The Secret Life of Bees,USA,37766350,114,PG-13,10/17/2008,2008,10,2008,TRUE,42099684.47,Session
Appaloosa,USA,20207003,115,R,10/3/2008,2008,10,2008,TRUE,22525567.08,Session
Good Dick,USA,15542,86,R,10/3/2008,2008,10,2008,TRUE,17325.29874,Session
The Express,USA,9589875,130,PG,10/10/2008,2008,10,2008,TRUE,10690223.22,Session
Lakeview Terrace,USA,39263506,110,PG-13,9/19/2008,2008,9,2008,TRUE,43768625.08,Session
Prom Night,USA,43869350,88,PG-13,4/11/2008,2008,4,2008,TRUE,48902946.48,Session
Shutter,USA,25926543,85,PG-13,3/21/2008,2008,3,2008,TRUE,28901370.65,Session
Deception,USA,4597760,107,R,4/25/2008,2008,4,2008,TRUE,5125309.839,Session
The Midnight Meat Train,USA,83361,98,R,8/7/2008,2008,8,2008,TRUE,92925.89294,Break
Righteous Kill,USA,40081410,101,R,9/12/2008,2008,9,2008,TRUE,44680375.89,Session
Superhero Movie,USA,25871834,75,PG-13,3/28/2008,2008,3,2008,TRUE,28840384.31,Session
The X Files: I Want to Believe,USA,20981633,104,PG-13,7/25/2008,2008,7,2008,TRUE,23389078.61,Break
"Surfer, Dude",USA,36497,100,R,9/5/2008,2008,9,2008,TRUE,40684.68846,Session
My Best Friend's Girl,USA,19219250,101,R,9/19/2008,2008,9,2008,TRUE,21424478.69,Session
Pathology,USA,108662,95,R,4/11/2008,2008,4,2008,TRUE,121129.9454,Session
Rachel Getting Married,USA,12796277,113,R,11/7/2008,2008,11,2008,TRUE,14264529.77,Session
Nights in Rodanthe,USA,41850659,97,PG-13,9/26/2008,2008,9,2008,TRUE,46652629.62,Session
Untraceable,USA,28687835,101,R,1/25/2008,2008,1,2008,TRUE,31979495.01,Session
The Sisterhood of the Traveling Pants 2,USA,44087387,119,PG-13,8/6/2008,2008,8,2008,TRUE,49146001.18,Break
Soul Men,USA,12081447,100,R,11/7/2008,2008,11,2008,TRUE,13467679.74,Session
